Unnamed: 0,college_name,location,course_fees,review,rank,Average Package,Highest Package,Cutoff rank in CSE
1074,"Sri Revana Siddeshwara Institute of Technology - [SRSIT], Bangalore","Bangalore, Karnataka","₹ 58,750",4.8 / 10,,260000,,165944
1075,"Shri Sant Gajanan Maharaj College of Engineering - [SSGMCE], Shegaon","Shegaon, Maharashtra","₹ 60,000",7.9 / 10,#108th/166  in India   2023,,1200000,11605
1076,"Sri Sivani College of Engineering - [SSCE], Srikakulam","Srikakulam, Andhra Pradesh","₹ 35,000",7.3 / 10,,,,54413
1077,"Takshshila Institute of Engineering and Technology - [TIET], Jabalpur","Jabalpur, Madhya Pradesh","₹ 58,000",7.1 / 10,,180000,480000,84258
1078,"Talla Padmavathi College of Engineering - [TPCE], Warangal","Warangal, Telangana","₹ 61,000",7.1 / 10,,,,163787
1079,"Technology Education and Research Integrated Institute - [TERII], Kurukshetra","Kurukshetra, Haryana","₹ 79,500",08-Oct,,,737000,112520
1080,"Travancore Engineering College - [TEC] Oyoor, Kollam","Kollam, Kerala","₹ 50,000",8.6 / 10,,,,53087
1081,"Ambalika Institute of Management and Technology - [AIMT], Lucknow","Lucknow, Uttar Pradesh","₹ 1,05,709",7.8 / 10,,350000,2100000,124227
1082,"Vins Christian College of Engineering - [VCCE], Nagercoil","Nagercoil, Tamil Nadu","₹ 50,000",6.1 / 10,,,,19513
1083,"Pailan College of Management and Technology - [PCMT], Kolkata","Kolkata, West Bengal","₹ 97,500",6.9 / 10,,,,60704
1084,"Pandian Saraswathi Yadav Engineering College, Sivaganga","Sivaganga, Tamil Nadu","₹ 60,000",7.1 / 10,,,,67695
1085,"PDEA College of Engineering Manjari, Pune","Pune, Maharashtra","₹ 90,000",6.8 / 10,,540000,1500000,96077
1086,"Bhagwati Institute of Technology and Science, Ghaziabad","Ghaziabad, Uttar Pradesh","₹ 95,865",8.5 / 10,,,1900000,78270
1087,"Techno College of Engineering Agartala - [TCEA], Agartala","Agartala, Tripura","₹ 98,000",7.5 / 10,,450000,,186665
1088,"Mangayarkarasi College of Engineering - [MCE], Madurai","Madurai, Tamil Nadu","₹ 30,000",7.9 / 10,,,,15220
1089,"Loyola Institute of Technology and Science - [LITES], Kanyakumari","Kanyakumari, Tamil Nadu","₹ 1,30,000",6.4 / 10,,520000,360000,124733
1090,"AAR Mahaveer Engineering College, Hyderabad","Hyderabad, Telangana","₹ 48,000",7.9 / 10,,,,1212
1091,"Noble Group of Institution - [NGI], Junagadh","Junagadh, Gujarat","₹ 55,000",7.8 / 10,,450000,,183245
1092,"Sai Tirumala NVR Engineering College - [STNVR], Guntur","Guntur, Andhra Pradesh","₹ 38,900",7.7 / 10,,,,130223
1093,"Krishna Group of Institutions, Kanpur","Kanpur, Uttar Pradesh","₹ 65,000",7.7 / 10,,350000,,44163
1094,"Shri Ram Group of Colleges - [SRGC], Muzaffarnagar","Muzaffarnagar, Uttar Pradesh","₹ 1,04,900",7.7 / 10,,,,118416
1095,"Anil Neerukonda Institute of Technology & Sciences - [ANITS], Visakhapatnam","Visakhapatnam, Andhra Pradesh","₹ 76,300",7.8 / 10,#251th/300  in India   2022,325000,550000,63583
1096,"Annai Mathammal Sheela Engineering College, Namakkal","Namakkal, Tamil Nadu","₹ 45,000",4.7 / 10,,,,177766
1097,"Aravali Institute of Technical Studies - [AITS], Udaipur","Udaipur, Rajasthan","₹ 70,000",6.1 / 10,,500000,,179857
1098,"Arulmigu Meenakshi Amman College of Engineering - [AMACE], Kanchipuram","Kanchipuram, Tamil Nadu","₹ 1,60,000",07-Oct,#54th/166  in India   2023,,,26348
1099,"Asan Memorial College of Engineering and Technology - [AMCET], Kanchipuram","Kanchipuram, Tamil Nadu","₹ 2,00,000",5.8 / 10,,450000,,106653
1100,"BP Poddar Institute of Management and Technology, Kolkata","Kolkata, West Bengal","₹ 1,15,200",7.4 / 10,#201th/300  in India   2020,,,762
1101,"Basavakalyan Engineering College - [BKET], Basavakalyan","Basavakalyan, Karnataka","₹ 58,806",5.8 / 10,,340000,,196055
1102,"Bhabha Institute of Technology - [BIT], Kanpur","Kanpur, Uttar Pradesh","₹ 8,62,000",5.4 / 10,,,,138372
1103,"Camellia Institute of Technology and Management - [CITM], Hooghly","Hooghly, West Bengal","₹ 1,01,000",8.1 / 10,,360000,,164368
1104,"Camellia School of Engineering and Technology - [CSET], Kolkata","Kolkata, West Bengal","₹ 63,000",6.7 / 10,,,,109340
1105,"Darshan University - [DU], Rajkot","Rajkot, Gujarat","₹ 1,60,000",7.6 / 10,,400000,2000000,72379
1106,"Eshan Group of Institution, Agra","Agra, Uttar Pradesh","₹ 72,000",8.9 / 10,,450000,1400000,64607
1107,"Excel College of Engineering and Technology, Namakkal","Namakkal, Tamil Nadu","₹ 55,000",05-Oct,,,,77388
1108,"Finolex Academy of Management and Technology - [FAMT], Ratnagiri","Ratnagiri, Maharashtra","₹ 92,000",8.4 / 10,#181th/246  in India   2023,350000,1000000,103467
1109,"Gnanamani College of Engineering - [GCE], Namakkal","Namakkal, Tamil Nadu","₹ 50,000",08-Oct,,,,21201
1110,"Government College of Engineering - [GCE], Dharmapuri","Dharmapuri, Tamil Nadu","₹ 7,555",08-Oct,,203000,,148086
1111,"HMS Institute of Technology - [HMSIT], Tumkur","Tumkur, Karnataka","₹ 80,000",6.5 / 10,,,,91322
1112,"Heera College of Engineering and Technology - [HCET] Nedumangad, Thiruvananthapuram","Thiruvananthapuram, Kerala","₹ 45,000",7.2 / 10,,400000,,174645
1113,"Hirasugar Institute of Technology - [HIT], Belgaum","Belgaum, Karnataka","₹ 2,61,360",7.5 / 10,,,,64420
1114,"IES College of Technology - [ICOT], Bhopal","Bhopal, Madhya Pradesh","₹ 55,000",7.9 / 10,#97th/246  in India   2023,350000,1200000,140052
1115,"Jayam College of Engineering and Technology - [JCET], Dharmapuri","Dharmapuri, Tamil Nadu","₹ 2,00,000",6.6 / 10,,,,63237
1116,"Jayaraj Annapackiam CSI College of Engineering - [JACSICE], Thoothukudi","Thoothukudi, Tamil Nadu","₹ 50,000",7.5 / 10,,400000,,172695
1117,"Joginpally BR Engineering College -[JBREC]  Yenkapally, Hyderabad","Hyderabad, Telangana","₹ 87,000",7.6 / 10,,,,9054
1118,"KS Rangasamy College of Technology, Namakkal","Namakkal, Tamil Nadu","₹ 50,000",7.7 / 10,#168th/246  in India   2023,,,179318
1119,"Kingston Engineering College, Katpadi","Katpadi, Tamil Nadu","₹ 55,000",7.2 / 10,,350000,,119293
1120,"Konark Institute of Science and Technology - [KIST], Bhubaneswar","Bhubaneswar, Orissa","₹ 2,72,000",7.4 / 10,#126th/200  in India   2022,,,143569
1121,"Krishnasamy College of Engineering and Technology - [KCET], Cuddalore","Cuddalore, Tamil Nadu","₹ 50,000",7.4 / 10,,,,66991
1122,"Laxminarayan Institute of Technology - [LIT], Nagpur","Nagpur, Maharashtra","₹ 1,15,000",7.6 / 10,#251th/300  in India   2022,350000,800000,193122
1123,"Maharishi Arvind Institute of Engineering & Technology - [MAIET], Jaipur","Jaipur, Rajasthan","₹ 70,000",6.7 / 10,,,,113094
1124,"MVPS's  Karmaveer Adv. Baburao Ganpatrao Thakare College of Engineering, Nashik","Nashik, Maharashtra","₹ 1,07,285",8.1 / 10,,,,27325
1125,"Sharad Institute of Technology College of Engineering, Kolhapur","Kolhapur, Maharashtra","₹ 83,000",8.3 / 10,,400000,,129438
1126,"Shri S'ad Vidya Mandal Institute of  Technology - [SVMIT], Surat","Surat, Gujarat","₹ 70,000",7.1 / 10,,,360000,178194
1127,"Sreepathy Institute of Management and Technology - [SIMAT] Vavannor, Palakkad","Palakkad, Kerala","₹ 75,000",7.8 / 10,,250000,,187542
1128,"Sri Lakshmi Ammal Engineering College - [SLAEC], Chennai","Chennai, Tamil Nadu","₹ 50,000",4.3 / 10,,,,120170
1129,"Sri Rammurty Smarak College of Engineering & Technology, Bareilly","Bareilly, Uttar Pradesh","₹ 1,39,282",8.6 / 10,,,,186053
1130,"Sridevi Women's Engineering College - [SWEC], Hyderabad","Hyderabad, Telangana","₹ 1,10,000",7.7 / 10,,,1200000,142535
1131,"St. John College of Engineering and Management - [SJCEM], Palghar","Palghar, Maharashtra","₹ 94,000",7.7 / 10,,,,121295
1132,"St. Thomas College of Engineering and Technology - [STCET], Kolkata","Kolkata, West Bengal","₹ 1,12,200",7.1 / 10,,,2600000,45163
1133,"Sudharsan Engineering College - [SEC], Pudukkottai","Pudukkottai, Tamil Nadu","₹ 55,000",7.3 / 10,,,,22128
1134,"The Kavery  College of Engineering - [KCE], Salem","Salem, Tamil Nadu","₹ 60,000",6.4 / 10,,,3400000,32144
1135,"Thirumalai Engineering College - [TEC], Kanchipuram","Kanchipuram, Tamil Nadu","₹ 60,000",8.9 / 10,,,,167422
1136,"Tontadarya College of Engineering, Gadag","Gadag, Karnataka","₹ 1,43,748",8.1 / 10,,,,165128
1137,"Yadavrao Tasgaonkar Institute of Engineering and Technology - [YTIET], Raigarh","Raigarh, Maharashtra","₹ 66,000",4.4 / 10,,,1200000,35110
1138,"Watumull Institute of Electronic Engineering and Computer Technology - [WIEECT], Mumbai","Mumbai, Maharashtra","₹ 1,41,916",06-Oct,,,,31895
1139,"MIT School of Food Technology - [MITSoFT], Pune","Pune, Maharashtra","₹ 1,75,700",08-Oct,,300000,600000,118292
1140,"Prabhat Engineering College - [PEC], Kanpur","Kanpur, Uttar Pradesh","₹ 55,000",8.1 / 10,,,,178231
1141,"Venkateshwara Group of Institutions, Meerut","Meerut, Uttar Pradesh","₹ 75,000",9.3 / 10,,,,72389
1142,"Vidya College of Engineering - [VCE], Meerut","Meerut, Uttar Pradesh","₹ 1,08,000",7.7 / 10,#215th/216  in India   2022,,,58952
1143,"A. D. Patel Institute of Technology - [ADIT], Vallabh Vidyanagar","Vallabh Vidyanagar, Gujarat","₹ 1,06,000",7.8 / 10,,358000,750000,6205
1144,"Jawaharlal Nehru College of Technology - [JNCT], Rewa","Rewa, Madhya Pradesh","₹ 48,000",6.8 / 10,,,,173444
1145,"ICFAI University, Baddi","Baddi, Himachal Pradesh","₹ 95,000",7.8 / 10,,,,97663
1146,"IEC Group of Institutions, Greater Noida","Greater Noida, Uttar Pradesh","₹ 1,17,126",7.5 / 10,,450000,1000000,182794
1147,"Government Engineering College - [GEC], Banaskantha","Banaskantha, Gujarat","₹ 1,500",7.3 / 10,,,,40347
1148,"Government Engineering College - [GEC], Bharuch","Bharuch, Gujarat","₹ 1,500",7.2 / 10,,,,64081
1149,"Indur Institute of Engineering and Technology - [INDURIET], Siddipet","Siddipet, Telangana","₹ 50,000",7.8 / 10,,450000,,17806
1150,"Albertian Institute of Science and Technology - [AISAT], Kochi","Kochi, Kerala","₹ 1,04,900",7.5 / 10,,,,84868
1151,"Alva's Institute of Engineering and Technology, Mangalore","Mangalore, Karnataka","₹ 1,00,000",8.3 / 10,#135th/170  in India   2023,520000,,141712
1152,"Balaji Engineering College, Junagadh","Junagadh, Gujarat","₹ 55,000",8.5 / 10,,,,151496
1153,"Bansal Institute of Science and Technology - [BIST], Bhopal","Bhopal, Madhya Pradesh","₹ 55,000",7.4 / 10,,325000,1650000,29025
1154,"Bhubaneswar College of Engineering - [BCE], Khorda","Khorda, Orissa","₹ 1,80,000",8.9 / 10,,460000,,157640
1155,"SGT University, Gurgaon","Gurgaon, Haryana","₹ 1,52,500",7.5 / 10,,,1000000,5462
1156,"ACE College of Engineering, Thiruvananthapuram","Thiruvananthapuram, Kerala","₹ 75,000",7.6 / 10,,480000,700000,100665
1157,"Christ College of Engineering - [CCEIJK] Irinjalakuda, Thrissur","Thrissur, Kerala","₹ 96,000",8.3 / 10,,,,176964
1158,"College of Engineering and Management - [CEM] Punnapara, Alappuzha","Alappuzha, Kerala","₹ 35,000",7.5 / 10,,400000,3500000,148471
1159,"Kunjali Marakkar School of Marine Engineering - [KMSME], Kochi","Kochi, Kerala","₹ 1,86,040",7.7 / 10,,,,142981
1160,"Cochin University College of Engineering Kuttanad - [CUCEK], Alappuzha","Alappuzha, Kerala","₹ 88,890",6.9 / 10,,380000,1159900,10161
1161,"Government College Of Engineering Sengipatti, Thanjavur","Thanjavur, Tamil Nadu","₹ 9,430",08-Oct,,580000,2570000,168743
1162,"Thamirabharani Engineering College,, Tirunelveli","Tirunelveli, Tamil Nadu","₹ 40,000",6.5 / 10,,,,187040
1163,"SSM College of Engineering and Technology - [SSM], Baramulla","Baramulla, Jammu and Kashmir","₹ 49,000",6.8 / 10,,580000,3800000,63990
1164,"Moodalakatte Institute of Technology - [MITK], Udupi","Udupi, Karnataka","₹ 70,000",8.3 / 10,,,,120862
1165,"Christ University, Faculty of Engineering, Bangalore","Bangalore, Karnataka","₹ 1,70,000",8.1 / 10,#43th/246  in India   2023,620000,3270000,147696
1166,"Marine Engineering And Research Institute - [MERI], Mumbai","Mumbai, Maharashtra","₹ 2,25,000",8.7 / 10,,,,125125
1167,"KIIT School of Biotechnology - [KSBT], Bhubaneswar","Bhubaneswar, Orissa","₹ 3,50,000",8.8 / 10,,350000,1500000,32414
1168,"Rayat Institute of Engineering and Information Technology - [RIEIT], Ropar","Ropar, Punjab","₹ 80,750",6.4 / 10,,320000,1000000,52398
1169,"Adesh Institute of Technology - [AIT], Mohali","Mohali, Punjab","₹ 80,750",6.9 / 10,,,,165732
1170,"Geeta University, Panipat","Panipat, Haryana","₹ 1,70,000",9.1 / 10,,,4000000,84647
1171,"Jahangirabad Institute of Technology, Barabanki","Barabanki, Uttar Pradesh","₹ 50,000",7.4 / 10,,,,101871
1172,"Laxmi Devi Institute of Engineering and Technology - [LIET], Alwar","Alwar, Rajasthan","₹ 77,000",7.4 / 10,,350000,850000,44379
1173,"SVERI, College of Engineering, Pandharpur","Pandharpur, Maharashtra","₹ 92,000",7.5 / 10,,,,42295
1174,"Renganayagi Varatharaj College of Engineering - [RVCE], Virudhunagar","Virudhunagar, Tamil Nadu","₹ 60,000",6.9 / 10,,450000,5300000,154373
1175,"The Kavery Engineering College - [TKEC], Salem","Salem, Tamil Nadu","₹ 60,000",7.2 / 10,,400000,,156017
1176,"Government College of Engineering - [GCE], Bodinayakanur","Bodinayakanur, Tamil Nadu","₹ 9,220",6.7 / 10,,,6200000,151260
1177,"Mysore College of Engineering & Management - [MYCEM], Mysore","Mysore, Karnataka","₹ 65,340",6.2 / 10,,450000,3400000,33382
1178,"Hemnalini Memorial College of Engineering - [HMCE] Kalyani, Haringhat","Haringhat, West Bengal","₹ 3,32,000",7.8 / 10,,380000,,197408
1179,"Institute of Technology Gopeshwar - [ITG], Chamoli","Chamoli, Uttarakhand","₹ 70,800",7.6 / 10,,,5200000,196282
1180,"St. Mary's Technical Campus, Kolkata","Kolkata, West Bengal","₹ 60,000",6.6 / 10,,480000,,114889
1181,"Nowgong Engineering College, Chhatarpur","Chhatarpur, Madhya Pradesh","₹ 25,080",7.3 / 10,,,6400000,173087
1182,"Akal University - [AU], Bathinda","Bathinda, Punjab","₹ 92,000",7.6 / 10,,500000,,37736
1183,"Ideal Institute of Technology, Wada","Wada, Maharashtra","₹ 1,01,000",7.5 / 10,,,,94466
1184,"Sagar Institute of Research & Technology  Excellence -[SIRTE], Bhopal","Bhopal, Madhya Pradesh","₹ 60,000",8.5 / 10,,600000,,183683
1185,"Brindavan Group of Institutions, Bangalore","Bangalore, Karnataka","₹ 1,60,000",7.5 / 10,,460000,,22307
1186,"Bajaj Institute of Technology - [BIT], Wardha","Wardha, Maharashtra","₹ 96,000",7.9 / 10,,,,75130
1187,"Neil Gogte Institute of Technology - [NGIT], Hyderabad","Hyderabad, Telangana","₹ 90,000",7.6 / 10,,780000,4400000,43376
1188,"Sri Sai Group Of Institutes - [SSGI], Pathankot","Pathankot, Punjab","₹ 76,770",9.2 / 10,,,,21962
1189,"Kakatiya University College of Engineering and Technology -[KUCE&T], Warangal","Warangal, Telangana","₹ 35,000",6.5 / 10,#166th/166  in India   2023,520000,,132013
1190,"Sunder Deep Group of Institutions - [SDGI], Ghaziabad","Ghaziabad, Uttar Pradesh","₹ 60,000",8.5 / 10,#143th/166  in India   2023,,,6868
1191,"Maya Group of Colleges, Dehradun","Dehradun, Uttarakhand","₹ 95,800",7.5 / 10,,400000,,178765
1192,"Achutha Institute of Technology - [AIT], Bangalore","Bangalore, Karnataka",--,6.8 / 10,,500000,,54139
1193,"Angel College of Engineering and Technology - [ACET], Tiruppur","Tiruppur, Tamil Nadu","₹ 50,000",6.4 / 10,,,,32840
1194,"Annai College of Engineering and Technology - [ACET], Kumbakonam","Kumbakonam, Tamil Nadu","₹ 2,80,000",8.2 / 10,,520000,,63742
1195,"Babu Banarasi Das Institute of Technology - [BBDIT], Ghaziabad","Ghaziabad, Uttar Pradesh","₹ 80,000",7.5 / 10,,675000,1360000,337
1196,"Ballarpur Institute of Technology - [BIT], Chandrapur","Chandrapur, Maharashtra","₹ 85,000",08-Oct,,250000,650000,119913
1197,"Bansal Institute of Engineering and Technology - [BIET], Lucknow","Lucknow, Uttar Pradesh","₹ 94,904",7.4 / 10,,300000,800000,77708
1198,"Bapurao Deshmukh College of Engineering - [BDCE], Wardha","Wardha, Maharashtra","₹ 1,07,000",6.6 / 10,,720000,2300000,27132
1199,"Bethlahem Institute of Engineering, Kanyakumari","Kanyakumari, Tamil Nadu","₹ 55,000",6.2 / 10,,,,482
1200,"Bhadrak Institute of Engineering and Technology - [BIET], Bhadrak","Bhadrak, Orissa","₹ 94,000",7.1 / 10,,520000,,120311
1201,"Bharathidasan Engineering College - [BEC], Vellore","Vellore, Tamil Nadu","₹ 55,000",8.5 / 10,,480000,,41487
1202,"CBS Group of Institutions, Jhajjar","Jhajjar, Haryana","₹ 69,800",7.1 / 10,,,,66038
1203,"CK College of Engineering and Technology - [CKCET], Cuddalore","Cuddalore, Tamil Nadu","₹ 50,000",7.8 / 10,,400000,,48460
1204,"CGC College of Engineering - [CGC COE] Landran, Mohali","Mohali, Punjab","₹ 96,500",8.1 / 10,#153th/166  in India   2023,,,71283
1205,"College of Engineering and Rural Technology - [CERT], Meerut","Meerut, Uttar Pradesh","₹ 85,565",7.6 / 10,,520000,,73978
1206,"Compucom Institute of Information Technology and Management - [CIITM], Jaipur","Jaipur, Rajasthan","₹ 77,400",5.7 / 10,,360000,1470000,162402
1207,"Delhi Engineering College, Faridabad","Faridabad, Haryana","₹ 75,000",8.5 / 10,,,,95534
1208,"Devprayag Institute of Technical Studies - [DITS], Allahabad","Allahabad, Uttar Pradesh","₹ 80,500",7.1 / 10,,480000,,90614
1209,"Dr. Ambedkar Institute of Technology for Handicapped - [AITH], Kanpur","Kanpur, Uttar Pradesh","₹ 71,465",8.1 / 10,#155th/166  in India   2023,,,87262
1210,"Future Institute of Engineering and Management - [FIEM], Kolkata","Kolkata, West Bengal","₹ 80,000",7.8 / 10,,400000,1340000,61529
1211,"Galaxy Global Group of Institutions - [GGGI], Ambala","Ambala, Haryana","₹ 72,130",7.5 / 10,,,,38897
1212,"Government Engineering College - [GECSKP] Sreekrishnapuram , Palakkad","Palakkad, Kerala","₹ 8,225",8.3 / 10,,450000,,181489
1213,"Greater Kolkata College of Engineering & Management - [GKCEM], Baruipur","Baruipur, West Bengal","₹ 85,000",8.4 / 10,#146th/160  in India   2023,480000,3500000,45034
1214,"Himachal Institute of Engineering and Technology - [HIET], Kangra","Kangra, Himachal Pradesh","₹ 73,000",7.7 / 10,,500000,,86452
1215,"IIMT Engineering College, Meerut","Meerut, Uttar Pradesh","₹ 1,26,500",6.8 / 10,#107th/110  in India   2020,,2600000,106815
1216,"Imayam College of Engineering - [ICE], Tiruchirappalli","Tiruchirappalli, Tamil Nadu","₹ 1,60,000",7.2 / 10,,350000,,58090
1217,"Indo Global College of Engineering, Mohali","Mohali, Punjab","₹ 90,000",7.6 / 10,,400000,,68855
1218,"Jayamatha Engineering College - [JEC], Kanyakumari","Kanyakumari, Tamil Nadu","₹ 55,000",6.5 / 10,,,,153192
1219,"KJ Somaiya Institute of Engineering and Information Technology - [KJSIEIT], Mumbai","Mumbai, Maharashtra","₹ 1,71,715",08-Oct,#88th/246  in India   2023,700000,1300000,183619
1220,"King College of Technology - [KCT], Namakkal","Namakkal, Tamil Nadu","₹ 50,000",7.5 / 10,,,,87049
1221,"LDC Institute of Technical Studies, Allahabad","Allahabad, Uttar Pradesh","₹ 71,500",6.5 / 10,,450000,,191859
1222,"Lords Institute of Engineering and Technology -[LIET], Hyderabad","Hyderabad, Telangana","₹ 93,000",7.7 / 10,#231th/246  in India   2023,350000,800000,198661
