Unnamed: 0,college_name,location,course_fees,review,Average Package,Highest Package,Cutoff rank in CSE
1267,"Jayalakshmi Institute of Technology, Dharmapuri","Dharmapuri, Tamil Nadu",85000,7.5,380000,2417680,123330
1268,"College of Engineering, Osmanabad","Osmanabad, Maharashtra",66452,7.5,541800,700000,182781
1269,"Kottayam Institute of Technology and Science - [KITS], Kottayam","Kottayam, Kerala",137150,6.3,400000,2417680,156481
1270,"Shri Labhubhai Trivedi Institute of Engineering & Technology - [SLTIET], Rajkot","Rajkot, Gujarat",61000,8.5,541800,3200000,28383
1271,"Malineni Perumallu Educational Society's Group of Institutions (Integrated Campus), Guntur","Guntur, Andhra Pradesh",35000,6.3,490000,1300000,118156
1272,"NRI Institute of Technology - [NRIIT], Guntur","Guntur, Andhra Pradesh",58100,7.8,541800,2417680,147986
1273,"Tadipatri Engineering College - [TEC], Anantapur","Anantapur, Andhra Pradesh",35000,7.5,460000,2417680,83796
1274,"UBDT College of Engineering, Davanagere","Davanagere, Karnataka",18590,7.453557199772339,541800,2417680,196644
1275,"University College of Engineering, Anna University - [UCEA], Arni","Arni, Tamil Nadu",48810,7.9,190000,280000,75042
1276,"Dev Bhoomi Group of Institutions - [DBGI], Saharanpur","Saharanpur, Uttar Pradesh",69600,7.3,541800,2417680,40925
1277,"Park College of Technology - [PCT], Coimbatore","Coimbatore, Tamil Nadu",50000,4.2,150000,450000,35684
1278,"Sanghavi College of Engineering, Nashik","Nashik, Maharashtra",65926,7.453557199772339,541800,1900000,179910
1279,"Vision Institute of Technology [VIT], Kanpur","Kanpur, Uttar Pradesh",81000,7.453557199772339,541800,2417680,29828
1280,"Aditya college of engineering - [ACE], Madanapalle","Madanapalle, Andhra Pradesh",45000,7.6,100000,1600000,163724
1281,"Mahalakshmi Engineering College - [MEC], Tiruchirappalli","Tiruchirappalli, Tamil Nadu",50000,8.2,541800,2417680,115710
1282,"P.T.R. College of Engineering and Technology, Madurai","Madurai, Tamil Nadu",50000,6.9,250000,2417680,108269
1283,"Shetty Institute of Technology - [SIT], Gulbarga","Gulbarga, Karnataka",55000,7.1,350000,5200000,122896
1284,"Government Engineering College, Bhuj","Bhuj, Gujarat",1500,6.7,541800,2417680,138453
1285,"Indian Maritime University - [IMU], Visakhapatnam","Visakhapatnam, Andhra Pradesh",225000,8.2,380000,8600000,136190
1286,"Viswam Engineering College, Madanapalle","Madanapalle, Andhra Pradesh",60000,8.1,541800,2417680,72130
1287,"Vishwaniketan’s Institute of Management

Entrepreneurship & Engineering Technology - [VIMEET], Khalapur","Khalapur, Maharashtra",72000,8.6,400000,1800000,175052
1288,"S.S.P.M. College Of Engineering, Mumbai","Mumbai, Maharashtra",95000,7.4,541800,2417680,37410
1289,"Pollachi Institute of Engineering and Technology, Pollachi","Pollachi, Tamil Nadu",50000,8.7,360000,2417680,17252
1290,"Chintalapudi Engineering College - [CECG], Guntur","Guntur, Andhra Pradesh",35000,7.5,541800,2417680,25695
1291,"ARS College of Engineering - [ARSCE], Chengalpattu","Chengalpattu, Tamil Nadu",50000,7.7,460000,2417680,32842
1292,"Bapatla Women’s Engineering College - [BWEC], Bapatla","Bapatla, Andhra Pradesh",45500,7.453557199772339,541800,2417680,98553
1293,"Future Institute of Technology - [FIT] Garia, Kolkata","Kolkata, West Bengal",114700,7.7,480000,2417680,38815
1294,"Oriental College of Technology - [OCT], Bhopal","Bhopal, Madhya Pradesh",81000,7.6,541800,2417680,98955
1295,"Lyallpur Khalsa College of Engineering - [LKCE], Jalandhar","Jalandhar, Punjab",77600,7.453557199772339,400000,2417680,98520
1296,"BVSR Engineering College Chimakurthy, Prakasam","Prakasam, Andhra Pradesh",35000,7.3,541800,2417680,95856
1297,"Gyanmanjari Institute of Technology - [GMIT], Bhavnagar","Bhavnagar, Gujarat",70000,7.4,450000,2417680,73356
1298,"Goel Group of Institutions, Lucknow","Lucknow, Uttar Pradesh",78589,7.7,240000,1000000,18610
1299,"Anuradha Engineering College - [AEC], Chikhli","Chikhli, Maharashtra",66000,7.7,350000,2417680,49669
1300,"Shershah College of Engineering - [SCE], Sasaram","Sasaram, Bihar",5000,7.4,541800,2417680,177502
1301,"University College of Engineering and Technology, Vinoba Bhave University - [UCET], Hazaribagh","Hazaribagh, Jharkhand",65100,7.453557199772339,541800,2417680,162213
1302,"Neotech Institute of Technology, Vadodara","Vadodara, Gujarat",228000,8.7,541800,2417680,56536
1303,"Amrapali Group of Institutes - [AGI], Nainital","Nainital, Uttarakhand",82500,7.453557199772339,572000,900000,147310
1304,"Indira Group of Institute - [IGI], Pune","Pune, Maharashtra",106347,7.9,480000,1400000,146922
1305,"Government Engineering College - [GECK], Karwar","Karwar, Karnataka",19090,8.4,541800,2417680,12381
1306,"University College of Engineering, Anna University - [AUPKT], Pattukkottai","Pattukkottai, Tamil Nadu",55000,7.453557199772339,420000,2417680,75964
1307,"DY Patil International University - [DYPIU], Pune","Pune, Maharashtra",215000,8.9,600000,1500000,42992
1308,"Nutan College of Engineering and Research - [NCER], Pune","Pune, Maharashtra",90701,7.453557199772339,750000,2400000,53423
1309,"MIT School of Engineering - [MITSOE], Pune","Pune, Maharashtra",215000,8.2,800000,2957000,51882
1310,"Khaja Bandanawaz University - [KBNU], Gulbarga","Gulbarga, Karnataka",65000,7.8,541800,2417680,83962
1311,"JNTUA College of Engineering - [JNTUA CEK], Kalikiri","Kalikiri, Andhra Pradesh",16400,7.7,541800,2417680,27142
1312,"Dr Pauls Engineering College, Villupuram","Villupuram, Tamil Nadu",40000,4.8,550000,2417680,2891
1313,"Dr. T. Thimmaiah Institute of Technology - [DRTTIT], Kolar","Kolar, Karnataka",221600,7.3,541800,2417680,83642
1314,"Jayaram College of Engineering and Technology - [JCET], Thuraiyur","Thuraiyur, Tamil Nadu",50000,7.453557199772339,450000,2417680,135832
1315,"Kurinji College of Engineering and Technology, Tiruchirappalli","Tiruchirappalli, Tamil Nadu",50000,6.9,420000,2417680,9938
1316,"Mar Baselios Christian College of Engineering and Technology - [MBCCET] Kuttikanam, Peermade","Peermade, Kerala",89900,7.7,541800,2417680,190903
1317,"Oxford Engineering College, Tiruchirappalli","Tiruchirappalli, Tamil Nadu",65000,6.1,420000,2417680,194189
1318,"SCT Institute of Technology - [SCTIT], Bangalore","Bangalore, Karnataka",185000,3.9,541800,2417680,51016
1319,"Theni Kammavar Sangam College of Technology - [TKSCTE], Theni","Theni, Tamil Nadu",55000,6.6,350000,2417680,121023
1320,"University College of Engineering, Anna University - [UCET], Tindivanam","Tindivanam, Tamil Nadu",43810,6.5,541800,2417680,105883
1321,"Ludhiana College of Engineering and Technology, Ludhiana","Ludhiana, Punjab",318000,6.8,400000,2417680,164167
1322,"Sri Chundi Ranganayakulu Engineering College - [SCREC], Guntur","Guntur, Andhra Pradesh",35000,7.8,541800,2417680,1569
1323,"Miracle Educational Society Group of Institutions, Vizianagaram","Vizianagaram, Andhra Pradesh",43700,7.8,120000,320000,5179
1324,"College of Agricultural Engineering and Post Harvest Technology - [CAEPHT], Gangtok","Gangtok, Sikkim",4280,6.5,541800,2417680,122064
1325,"Quantum School of Technology - [QST], Roorkee","Roorkee, Uttarakhand",125000,6.7,350000,2417680,179555
1326,"Rameshwaram Institute of Technology and Management - [RITM], Lucknow","Lucknow, Uttar Pradesh",74250,7.1,541800,2417680,62464
1327,"Ambala College of Engineering and Applied Research, Ambala","Ambala, Haryana",62950,7.1,360000,527000,172332
1328,"Amruta Institute of Engineering and Management Sciences - [AIEMS], Bangalore","Bangalore, Karnataka",7720,8.1,541800,2417680,89465
1329,"Annai Vailankanni College of Engineering - [AVCE], Kanyakumari","Kanyakumari, Tamil Nadu",65000,7.7,541800,2417680,56737
1330,"Anu Bose Institute of Technology - [ABIT], Khammam","Khammam, Telangana",75000,5.6,400000,2417680,27600
1331,"Arrdekta Institute of Technology, Sabarkantha","Sabarkantha, Gujarat",56000,7.1,541800,2417680,115446
1332,"Arya Institute of Engineering Technology and Management - [AIETM], Jaipur","Jaipur, Rajasthan",85015,8.6,576000,1665000,141145
1333,"Asia Pacific Institute of Information Technology - [APIIT], Panipat","Panipat, Haryana",91500,7.2,541800,2417680,52131
1334,"BK Birla Institute of Engineering and Technology [BKBIET], Pilani","Pilani, Rajasthan",78000,7.7,280000,2200000,22790
1335,"Eluru College of Engineering and Technology - [ECET], Eluru","Eluru, Andhra Pradesh",35000,6.5,541800,2417680,134285
1336,"Fatima Michael College of Engineering and Technology, Madurai","Madurai, Tamil Nadu",60000,7.4,541800,2417680,131745
1337,"Ganapathy Engineering College - [GEC], Warangal","Warangal, Telangana",45000,6.6,541800,2417680,29548
1338,"Godavari College of Engineering - [GCOE], Jalgaon","Jalgaon, Maharashtra",70000,7.6,800000,1200000,50038
1339,"Gurgaon College of Engineering - [GCE], Gurgaon","Gurgaon, Haryana",80000,5.9,541800,2417680,100361
1340,"Haryana College of Technology and Management, Kaithal","Kaithal, Haryana",195000,6.8,541800,2417680,114456
1341,"Hitkarini College of Engineering and Technology - [HCET], Jabalpur","Jabalpur, Madhya Pradesh",53000,6.6,541800,2417680,9001
1342,"Ideal Institute of Technology - [IIT], Ghaziabad","Ghaziabad, Uttar Pradesh",67300,6.3,349994,450000,8956
1343,"Jnana Vikas Institute of Technology - [JVIT], Bangalore Rural","Bangalore Rural, Karnataka",85000,6.9,541800,2417680,63521
1344,"KMBB College of Engineering and Technology - [KMBB], Khorda","Khorda, Orissa",120000,7.6,541800,2417680,108579
1345,"Maratha Mandal Engineering College - [MMEC], Belgaum","Belgaum, Karnataka",95296,6.1,400000,1000000,182940
1346,"Marathwada Mitra Mandal's College of Engineering - [MMCOE] Karvenagar, Pune","Pune, Maharashtra",100000,7.4,436000,1000000,76003
1347,"Maulana Azad College of Engineering and Technology - [MACET], Patna","Patna, Bihar",80000,5.4,541800,2417680,32310
1348,"Merchant Engineering College - [MEC], Mehsana","Mehsana, Gujarat",60000,6.8,400000,2417680,163445
1349,"Modi Institute of Technology - [MIT], Kota","Kota, Rajasthan",40000,7.3,541800,2417680,19285
1350,"Modinagar Institute of Technology - [MIT], Ghaziabad","Ghaziabad, Uttar Pradesh",83500,6.4,250000,2417680,120356
1351,"NC College of Engineering, Panipat","Panipat, Haryana",95755,6.7,541800,2417680,75226
1352,"NRI Institute of Information Science and Technology - [NIIST], Bhopal","Bhopal, Madhya Pradesh",62000,7.2,550000,2417680,139194
1353,"Pallavi Engineering College - [PEC], Hyderabad","Hyderabad, Telangana",55500,7.4,541800,2417680,160632
1354,"Narnarayan Shastri Institute of Technology - [NSIT], Ahmedabad","Ahmedabad, Gujarat",63000,5.6,480000,2417680,101607
1355,"Netaji Institute of Engineering & Technology, Nalgonda","Nalgonda, Telangana",42000,6.1,541800,2417680,113096
1356,"Nigama Engineering College, Karimnagar","Karimnagar, Telangana",47000,7.6,400000,2417680,195973
1357,"Perunthalaivar Kamarajar Institute of Engineering and Technology - [PKIET], Pondicherry","Pondicherry, Puducherry",16350,7.453557199772339,541800,2417680,183693
1358,"Prasad Institute of Technology - [PIT], Jaunpur","Jaunpur, Uttar Pradesh",65000,5.7,541800,2417680,172377
1359,"Priyadarshini Indira Gandhi College of Engineering - [PIGCE], Nagpur","Nagpur, Maharashtra",96000,7.8,280000,385000,126480
1360,"RL Jalappa Institute of Technology - [RLJIT], Bangalore","Bangalore, Karnataka",90060,7.453557199772339,541800,2417680,84419
1361,"R.P. Sharma Institute of Technology, Patna","Patna, Bihar",90000,6.8,541800,2417680,9389
1362,"RVS College of Engineering and Technology - [RVSCET], Jamshedpur","Jamshedpur, Jharkhand",96000,7.6,400000,1000000,100092
1363,"Rajiv Gandhi Institute of Technology - [RGIT], Bangalore","Bangalore, Karnataka",50000,5.7,350000,2417680,96236
1364,"Lakshmi Narain College of Technology & Science - [LNCTS], Indore","Indore, Madhya Pradesh",58000,6.4,541800,2417680,134556
1365,"SEA College of Engineering and Technology - [SEACET], Bangalore","Bangalore, Karnataka",235000,6.9,400000,2417680,157364
1366,"S.J.M. Institute of technology - [SJMIT], Chikkaballapur","Chikkaballapur, Karnataka",235000,6.8,541800,2417680,2084
1367,"Sabar Institute of Technology for Girls, Sabarkantha","Sabarkantha, Gujarat",220000,7.453557199772339,360000,2417680,2212
1368,"Sat Kabir Institute of Technology and Management - [SKITM], Jhajjar","Jhajjar, Haryana",60500,4.6,541800,2417680,69669
1369,"Sha-Shib College of Engineering - [SSCE], Chikkaballapur","Chikkaballapur, Karnataka",250000,6.8,380000,2417680,37987
1370,"Shaikh College of Engineering and Technology - [SCET], Belgaum","Belgaum, Karnataka",80000,7.2,541800,2417680,45694
1371,"Shankara Institute of Technology - [SIT], Jaipur","Jaipur, Rajasthan",70000,6.1,250000,1000000,127228
1372,"Shri Ram Institute of Technology - [SRIT], Jabalpur","Jabalpur, Madhya Pradesh",48000,8.3,430000,2417680,155907
1373,"Siddhartha Institute of Engineering and Technology - [SIET], Hyderabad","Hyderabad, Telangana",61500,7.1,541800,314000,59239
1374,"Sinhgad Institute of Technology - [SIT] Lonavala, Pune","Pune, Maharashtra",131093,7.3,450000,2417680,130902
1375,"Sree Sakthi Engineering College - [SSEC], Coimbatore","Coimbatore, Tamil Nadu",200000,7.4,541800,2417680,122420
1376,"Sri Nandhanam College of Engineering and Technology - [SNCET], Vellore","Vellore, Tamil Nadu",60000,6.3,480000,2417680,183898
1377,"Sri Subramanya College of Engineering and Technology, Palani","Palani, Tamil Nadu",50000,5.2,541800,2417680,62074
1378,"Srinivasan Engineering College - [SEC], Perambalur","Perambalur, Tamil Nadu",60000,6.5,380000,2417680,46734
1379,"St Mother Theresa Engineering College, Tuticorin","Tuticorin, Tamil Nadu",55000,7.1,541800,2417680,129352
1380,"St Vincent Pallotti College of Engineering and Technology -[SVPCET], Nagpur","Nagpur, Maharashtra",106500,7.9,500000,2417680,79544
1381,"Sunder Deep Engineering College - [SDEC], Ghaziabad","Ghaziabad, Uttar Pradesh",98950,7.3,541800,2417680,92013
1382,"Suyash Institution of Information Technology, Gorakhpur","Gorakhpur, Uttar Pradesh",55000,7.2,250000,2417680,186808
1383,"Swarnandhra College of Engineering and Technology, Seetharamapuram","Seetharamapuram, Andhra Pradesh",35000,7.4,144000,1200000,117112
1384,"Synergy Institute of Engineering and Technology - [SIET], Dhenkanal","Dhenkanal, Orissa",83000,6.7,541800,2417680,154039
1385,"Tagore Institute of Engineering and Technology - [TAGOREIET], Salem","Salem, Tamil Nadu",40000,8.1,180000,350000,71721
1386,"Vivekananda Institute of Technology & Science - [VITS], Karimnagar","Karimnagar, Telangana",58800,7.6,541800,2417680,199039
1387,"VISAT Engineering College - [VISAT], Ernakulam","Ernakulam, Kerala",40000,8.2,250000,1000000,312
1388,"Aryavart Institute of Technology and Management - [AITM], Lucknow","Lucknow, Uttar Pradesh",0,7.453557199772339,541800,2417680,66437
1389,"GRD Institute of Management and Technology - [GRD IMT], Dehradun","Dehradun, Uttarakhand",105500,7.1,350000,1000000,186363
1390,"J.J. College of Engineering and Technology - [JJCET], Tiruchirappalli","Tiruchirappalli, Tamil Nadu",68500,7.5,541800,2417680,101647
1391,"Jain Institute of Technology - [JIT], Davanagere","Davanagere, Karnataka",100000,7.5,260000,450000,144456
1392,"Shri Ramswaroop Memorial College of Engineering and Management -  [SRMCM], Lucknow","Lucknow, Uttar Pradesh",123160,7.3,541800,2417680,96301
1393,"Sree Narayana Mangalam Institute of Management and Technology - [SNMIMT], Ernakulam","Ernakulam, Kerala",50000,7.7,420000,2417680,46884
1394,"Vijay Rural Engineering College - [VREC], Nizamabad","Nizamabad, Telangana",45600,6.9,541800,2417680,69193
1395,"Ideal Institute of Technology, Kakinada, East Godavari","East Godavari, Andhra Pradesh",35000,7.453557199772339,450000,2417680,43526
1396,"James College of Engineering and Technology, Nagercoil","Nagercoil, Tamil Nadu",55000,6.3,541800,2417680,135461
1397,"Nagaji Institute of Technology & Management - [NITM], Gwalior","Gwalior, Madhya Pradesh",45600,4.9,380000,2417680,7235
1398,"SDM Institute of Technology -[SDMIT] Ujire, Mangalore","Mangalore, Karnataka",115000,7.453557199772339,541800,2417680,91728
1399,"UKF College of Engineering and Technology - [UKFCET], Kollam","Kollam, Kerala",50000,7.8,163728,350000,126271
1400,"UV Patel College of Engineering - [UVPCE], Mehsana","Mehsana, Gujarat",112500,7.9,314000,1202000,66002
1401,"Vignan Institute of Technology & Science - [VITS], Hyderabad","Hyderabad, Telangana",93000,8.3,400000,1000000,4604
1402,"Vignan's Lara Institute of Technology & Science - [VLITS], Guntur","Guntur, Andhra Pradesh",76000,8.4,420000,2417680,99786
1403,"Himalayan Group of Professional Institutions, Sirmaur","Sirmaur, Himachal Pradesh",75020,7.9,541800,2417680,120348
1404,"Indira Gandhi Engineering College - [IGEC], Sagar","Sagar, Madhya Pradesh",25970,5.8,380000,2417680,120951
1405,"Shri Madhwa Vadiraja Institute of Technology & Management - [SMVITM], Udupi","Udupi, Karnataka",65340,7.6,541800,2417680,7123
1406,"Forte Institute of Technology - [FIT], Meerut","Meerut, Uttar Pradesh",40000,7.453557199772339,450000,2417680,107903
1407,"Mahendra College of Engineering, Salem","Salem, Tamil Nadu",40000,7.5,541800,2417680,168272
1408,"PBR Visvodaya Institute of Technology and Science [PBR VITS], Nellore","Nellore, Andhra Pradesh",42500,7.4,360000,2417680,10650
1409,"PVKK Institute of Technology - [PVKKIT], Anantapur","Anantapur, Andhra Pradesh",104000,8.3,500000,2417680,137460
1410,"Veerappa Nisty Engineering College, Hassan","Hassan, Karnataka",65335,5.8,520000,2417680,186379
